"","x"
"371",0.0500020614197829
"372",0.0501360544152206
"373",0.0473984745255401
"374",0.0473654916344476
"375",0.0480643166186457
"376",0.0480622551871989
"377",0.0479323850583341
"378",0.0479550607920516
"379",0.0470006184061308
"380",0.0497464440052657
"381",0.0479365079037469
"382",0.047703566244923
"383",0.0435435992398616
"384",0.00877757163149242
"385",0.00878787878494647
"386",0.00837146979723763
"387",0.0084065141174753
"388",0.00847247989791329
"389",0.00854875283137973
"390",0.00854875283129744
"391",0.00858585858288624
"392",0.00860441145837402
"393",0.00858998144401273
"394",0.00860441145844275
"395",0.00821686249958764
"396",0.00597608740221985
"397",0.00603999175195755
"398",0.00607915893315259
"399",0.00591424448279157
"400",0.00624201195326407
"401",0.00620696763190144
"402",0.00615130900415665
"403",0.00814677385754615
"404",0.00814677385754615
"405",0.00832817975229817
"406",0.00855287569103425
"407",0.0086332714865876
"408",0.00865800865464663
"409",0.00839620696424545
"410",0.00839620696424545
"411",0.00808699236860876
"412",0.00804576375593568
"413",0.00789115645901466
"414",0.00789734075085949
"415",0.00790146361209361
"416",0.00784580498568267
"417",0.00763760049180196
"418",0.00769119768760664
"419",0.00805194804844403
"420",0.00804782518720149
"421",0.00797567511487912
"422",0.0078416821234403
"423",0.00835703978157606
"424",0.00840239125554258
"425",0.00850546278688405
"426",0.00848278704958948
"427",0.00853432281521646
"428",0.00888270459207965
"429",0.00878581735356311
"430",0.00878581735429371
"431",0.00873840444933178
"432",0.00880849309127975
"433",0.00880849309118037
"434",0.00880849309133483
"435",0.00877757163166964
"436",0.00841682127092786
"437",0.00842094413272682
"438",0.00835085549113271
"439",0.00849309420460327
"440",0.00806019377075692
"441",0.00789321788970344
"442",0.00788909502819219
"443",0.00782931354034404
"444",0.00784580498526304
"445",0.00796330653113785
"446",0.00788497216671347
"447",0.00788909502797832
"448",0.0079117707653249
"449",0.0079117707653249
"450",0.00796536796221325
"451",0.00802102658969155
"452",0.0079035250437034
"453",0.00938981652965268
"454",0.0093650793618669
